Questions,Answer
Important Information Galantamine,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Galantamine,"''You should not use galantamine if you are allergic to it.''To make sure galantamine is safe for you, tell your doctor if you have:''urination problems;heart disease or a heart rhythm disorder;a history of stomach ulcer or bleeding;seizures or epilepsy;kidney disease;liver disease; ora history of asthma or chronic obstructive pulmonary disease (COPD).''It is not known whether  galantamine will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant.''It is not known whether galantamine passes into breast milk or if it could affect the nursing baby. Tell your doctor if you are breast-feeding.''''"
How should I take galantamine? Galantamine,"''Follow all directions on your prescription label. Your doctor may occasionally change your dose to make sure you get the best results. Do not use this medicine in larger or smaller amounts or for longer than recommended.''The galantamine extended-release capsule is usually taken once per day in the morning. Follow your doctor's instructions.''The galantamine short-acting tablet or the oral solution (liquid) are usually given two times per day, with meals. Follow your doctor's instructions.''The extended-release capsule works best if you take it with food.''Do not crush, chew, break, or open an extended-release capsule. Swallow it whole.''Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''Read all patient information, medication guides, and instruction sheets provided to you. Ask your doctor or pharmacist if you have any questions.''Take galantamine with a full glass of water. Drink 6 to 8 full glasses of water each day to keep from getting dehydrated while taking this medication.''If you need surgery, tell the surgeon ahead of time that you are using galantamine. You may need to stop using the medicine for a short time.''If you have stopped taking galantamine for any reason, talk with your doctor before you start taking it again. You may need to restart the medication at a lower dose.''Store at room temperature away from moisture and heat. Do not allow the liquid medicine to freeze.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''''"
What happens if I overdose? Galantamine,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''Overdose symptoms may include severe nausea, vomiting, stomach cramps, muscle weakness or spasm, watery eyes, drooling, increased urination or bowel movements, sweating, slow heart rate, feeling light-headed or fainting, and seizure (convulsions).''''"
What should I avoid while taking galantamine? Galantamine,''This medication may impair your thinking or reactions. Be careful if you drive or do anything that requires you to be alert.''''
Galantamine side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Galantamine can cause serious skin reactions. Stop using  galantamine and call your doctor at once if you have the first signs of any skin rash, no matter how mild.''Call your doctor at once if you have:''chest pain, slow heart rate;little or no urinating;blood in your urine;signs of stomach bleeding--bloody or tarry stools, coughing up blood or vomit that looks like coffee grounds;liver problems--nausea, upper stomach pain, itching, tired feeling, loss of appetite, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);dehydration symptoms--feeling very thirsty or hot, being unable to urinate, heavy sweating, or hot and dry skin;a light-headed feeling, like you might pass out; orsevere skin reaction--fever, sore throat, swelling in your face or tongue, burning in your eyes, skin pain, followed by a red or purple skin rash that spreads (especially in the face or upper body) and causes blistering and peeling.''Common side effects may include:''nausea, vomiting, diarrhea, loss of appetite;headache, dizziness; orweight loss.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Galantamine dosing information,"''Usual Adult Dose for Alzheimer's Disease:Immediate release tablet and oral solution:Initial dose: 4 mg orally twice a day, preferably with morning and evening meals -After a minimum of four weeks, increase to 8 mg twice a day, then after an additional 4 weeks, may increase to 12 mg twice a day Maintenance dose: 16 to 24 mg per day given in 2 divided doses Maximum dose: 24 mg/dayExtended release capsule:Initial dose: 8 mg orally once a day, preferably with the morning meal-After 4 weeks, dose should be increased to 16 mg once a day, a further increase to 24 mg once a day may be considered after a minimum of 4 weeks of taking 16 mg/dayMaintenance dose: 16 to 24 mg orally once a day based on clinical benefit and tolerabilityMaximum dose: 24 mg/dayConversion from Immediate-Release (IR) Tablets or Oral Solution to Extended-Release (ER) Capsules:-Take the last dose of IR formulation n in the evening prior to starting ER capsule; start ER capsule following morning at once a day dosing -Converting from IR to ER should occur at the same total daily dosageComments:-During clinical trials, an immediate-release dose of 32 mg per day was found to be less well tolerated and did not increase clinical benefit; dosing at 24 mg/day was not found to provide statistically significant increased clinical benefit from 16 mg/day; however, it might provide additional benefit for some patients.  -Dose increases should be based upon assessment of clinical benefit and tolerability of the previous dose.-If therapy is interrupted for more than 3 days, the patient should be restarted at the lowest dosage and the dosage escalated to current dose.Use: For the treatment of mild to moderate dementia of the Alzheimer's type.''"
What is garlic? Garlic,"''Garlic is an herb also known as Ail, Ajo, Allii Sativi Bulbus, Allium, Allium sativum, Camphor of the Poor, Da Suan, Lasun, Lasuna, Nectar of the Gods, Poor Man's Treacle, Rason, Rust Treacle, or Stinking Rose.''Garlic is a commonly used food and flavoring agent. When used as a food product, garlic is not likely to produce health benefits or side effects. When used as a medicinal product, garlic may produce both desired and unwanted effects on the body.''Garlic products sold as health supplements may vary widely in amount of allicin, the active ingredient in garlic. Allicin is unstable and can be reduced in garlic products that are aged to reduce odor. Odorless garlic may contain little to no allicin. The lower the amount of allicin, the less effective a garlic product might be.''Garlic taken orally (by mouth) has been used in alternative medicine as a possibly effective aid in treating high blood pressure, coronary artery disease (hardened arteries), stomach cancer, colon cancer or rectal cancer, and in preventing tick bites. Garlic applied to the skin may also be possibly effective in treating fungal skin infections such as ringworm, jock itch, or athlete's foot.''Garlic has also been used to treat high cholesterol, stomach ulcers caused by H. pylori, cancer, or circulation problems in the legs. However, research has shown that garlic may not be effective in treating these conditions.''Other uses not proven with research have included preventing the common cold, and improving urination problems caused by an enlarged prostate.''It is not certain whether garlic is effective in treating any medical condition. Medicinal use of this product has not been approved by the FDA. Garlic should not be used in place of medication prescribed for you by your doctor.''Garlic is often sold as an herbal supplement. There are no regulated manufacturing standards in place for many herbal compounds and some marketed supplements have been found to be contaminated with toxic metals or other drugs. Herbal/health supplements should be purchased from a reliable source to minimize the risk of contamination.''Garlic may also be used for purposes not listed in this product guide.''''"
Important Information Garlic,"''Follow all directions on the product label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Garlic,"''You should not use garlic if you are allergic to it.''Ask a doctor, pharmacist, or other healthcare provider if it is safe for you to use this product if you have:''a stomach ulcer;problems with digestion; ora bleeding or blood clotting disorder such as hemophilia.''Ask a doctor before using garlic if you are pregnant or breastfeeding.''The use of garlic as a flavoring agent in foods is considered safe during pregnancy.''Do not give any herbal/health supplement to a child without medical advice. Garlic taken by mouth in large doses may be harmful to children.''''"
How should I take garlic? Garlic,"''When considering the use of herbal supplements, seek the advice of your doctor. You may also consider consulting a practitioner who is trained in the use of herbal/health supplements.''If you choose to use garlic, use it as directed on the package or as directed by your doctor, pharmacist, or other healthcare provider. Do not use more of this product than is recommended on the label.''Do not use different forms (cloves, tablets, oil, etc) of garlic at the same time without medical advice. Using different formulations together increases the risk of an overdose.''Do not crush, chew, or break an enteric coated pill. Swallow it whole. The pill has a special coating to protect your stomach. Breaking the pill will damage this coating.''Call your doctor if the condition you are treating with garlic does not improve, or if it gets worse while using this product.''Garlic can affect blood-clotting and may increase your risk of bleeding. If you need surgery, dental work, or a medical procedure, stop taking garlic at least 2 weeks ahead of time.''Store at room temperature away from moisture, heat, and light, or as directed on the package.''''What happens if I miss a dose?''Skip the missed dose and take the next regularly scheduled dose. Do not use two doses at one time.''''"
What happens if I overdose? Garlic,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking garlic? Garlic,"''Avoid taking fish oil or vitamin E while you are taking garlic.''Also avoid using garlic together with other herbal/health supplements that can also affect blood-clotting. This includes angelica (dong quai), capsicum, clove, danshen, ginger, ginkgo, horse chestnut, panax ginseng, poplar, red clover, turmeric, and willow.''''"
Garlic side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Although not all side effects are known, garlic is thought to be possibly safe when taken for a short period of time.''Stop using garlic and call your healthcare provider at once if you have:''redness, swelling, or blistering (when applied to the skin); oreasy bruising or bleeding (nosebleeds, bleeding gums).''Common side effects (especially when eating raw garlic) may include:''unpleasant breath or body odor;heartburn, burning in your mouth or throat;nausea, vomiting, gas ordiarrhea.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is  Gas-X?,"''Gas-X is used to relieve painful pressure caused by excess gas in the stomach and intestines. This medicine is for use in babies, children, and adults.''Gas-X may also be used for purposes not listed in this medication guide.''''"
Important Information Gas-X,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Gas-X,"''You should not use Gas-X if you are allergic to it.''Ask a doctor or pharmacist if it is safe for you to take  Gas-X if you are allergic to any drugs, or if you have any type of serious illness (especially one that affects your stomach or intestines).''Ask a doctor before using this medicine if you are pregnant or breastfeeding.''The liquid form may contain phenylalanine. Talk to your doctor before using this form of simethicone if you have phenylketonuria (PKU).''''"
How should I take  Gas-X?,"''Use exactly as directed on the label, or as prescribed by your doctor.''Do not take more of this medicine than directed.''Gas-X works best if you take it after meals and at bedtime.''You must chew the chewable tablet before you swallow it.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Gas-X liquid drops can be mixed with water, baby formula, or other liquids to make swallowing easier for an infant or child.''Always follow directions on the medicine label about giving Gas-X to a child. Call your doctor if the child's gas symptoms do not improve after treatment with this medicine.''You may need to follow a special diet or increase your exercise while using Gas-X. Follow all instructions of your doctor or dietitian. Learn about the foods to eat or avoid to help control your condition.''Store at room temperature away from moisture, heat, and light. Do not allow the liquid form of this medicine to freeze.''''What happens if I miss a dose?''Since  Gas-X is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''''"
What happens if I overdose? Gas-X,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Gas-X?,"''Ask your doctor before using an antacid, and use only the type your doctor recommends. Some antacids may contain Gas-X.''''"
 Gas-X side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Less serious side effects may be more likely, and you may have none at all.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect  Gas-X?,"''Other drugs may affect Gas-X, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is  Gaviscon?,"''Gaviscon are antacids that can lower the acidity of stomach acid.''Gaviscon is a combination medicine that is used to treat heartburn, acid indigestion, sour stomach, or upset stomach.''.Gaviscon is also used to provide temporary relief from heartburn and acid indigestion caused by acid reflux.''Gaviscon may also be used for purposes not listed in this medication guide.''''"
Important Information,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine,''Ask a doctor or pharmacist if  Gaviscon is safe to use if:''you have a peptic ulcer;you have trouble swallowing;you have kidney disease; oryou are on a low-salt diet.''Ask a doctor before using this medicine if you are pregnant or breastfeeding.''''
How should I take  Gaviscon?,"''Use exactly as directed on the label, or as prescribed by your doctor.''You must chew the chewable tablet before you swallow it. Then drink about 4 ounces of water or other liquid.''Do not take more than 16 tablets in 24 hours.''Call your doctor if your symptoms do not improve, or if you have acid indigestion more than 2 times per week.''Do not take this medicine for longer than 2 weeks unless your doctor tells you to.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Since  Gaviscon is used when needed, you may not be on a dosing schedule. Skip any missed dose if it's almost time for your next dose. Do not use two doses at one time.''''"
What happens if I overdose?,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking  Gaviscon?,''Ask a doctor or pharmacist before taking  Gaviscon if you take other medicines regularly. Gaviscon can make it harder for your body to absorb other medicines you take by mouth.''''
 Gaviscon side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Common side effects may include diarrhea.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is gemcitabine? Gemcitabine,"''Gemcitabine is used to treat cancers of the pancreas, lung, ovary, and breast.''Gemcitabine is sometimes given with other cancer medicines, or when other cancer treatments did not work or have stopped working.''Gemcitabine may also be used for purposes not listed in this medication guide.''''"
Important Information Gemcitabine,"''Gemcitabine can increase your risk of bleeding or infection. Call your doctor if you have unusual bruising or bleeding, or new signs of infection (fever, chills, tiredness, bruising or bleeding, pale skin).''Gemcitabine can also affect your liver, kidneys, or lungs. Tell your doctor if you have stomach pain, dark urine, yellow skin or eyes, little or no urinating, swelling, rapid weight gain, severe shortness of breath, wheezing, or cough with foamy mucus.''If you receive gemcitabine during or after radiation treatment, tell your doctor right away if you have severe skin redness, swelling, oozing, or peeling.''''"
Before taking this medicine Gemcitabine,"''You should not use gemcitabine if you are allergic to it.''Tell your doctor if you have ever had:''kidney disease;liver disease (especially cirrhosis);alcoholism; orradiation treatment.''Both men and women using  gemcitabine should use effective birth control to prevent pregnancy. Gemcitabine can harm an unborn baby if the mother or father is using this medicine.''If you are a woman, do not use gemcitabine if you are pregnant. You may need to have a negative pregnancy test before starting this treatment. Use effective birth control to prevent pregnancy while you are using this medicine and for at least 6 months after your last dose.If you are a man, use effective birth control if your sex partner is able to get pregnant. Keep using birth control for at least 3 months after your last dose.Tell your doctor right away if a pregnancy occurs while either the mother or the father is using gemcitabine.''This medicine may affect fertility (ability to have children) in men. However, it is important to use birth control to prevent pregnancy because gemcitabine can harm an unborn baby.''You should not breastfeed while you are using gemcitabine, and for at least 1 week after your last dose.''''How is gemcitabine used?''Gemcitabine is given as an infusion into a vein. A healthcare provider will give you this injection.''Tell your caregivers if you feel any burning, pain, or swelling around the IV needle when gemcitabine is injected.''If any of this medicine accidentally gets on your skin, wash the area thoroughly with soap and warm water.''Gemcitabine can increase your risk of bleeding or infection. You will need frequent medical tests.''''What happens if I miss a dose?''Call your doctor for instructions if you miss an appointment for your gemcitabine injection.''''"
What happens if I overdose? Gemcitabine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while using gemcitabine? Gemcitabine,"''Avoid being near people who are sick or have infections. Avoid activities that may increase your risk of bleeding or injury.''Do not receive a ""live"" vaccine while using gemcitabine, and avoid coming into contact with anyone who has recently received a live vaccine. There is a chance that the virus could be passed on to you. Live vaccines include measles, mumps, rubella (MMR), polio, rotavirus, typhoid, yellow fever, varicella (chickenpox), zoster (shingles), and nasal flu (influenza) vaccine.''''"
Gemcitabine side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Also call your doctor at once if you have:''headache, confusion, change in mental status, vision loss, seizure (convulsions);blisters or ulcers in your mouth, trouble eating or swallowing;severe skin redness, swelling, oozing, or peeling during or after radiation treatment;liver problems--loss of appetite, stomach pain (upper right side), itching, dark urine, clay-colored stools, jaundice (yellowing of the skin or eyes);low blood cell counts--fever, chills, tiredness, skin sores, cold hands and feet, feeling light-headed;fluid build-up in or around the lungs--pain when you breathe, feeling short of breath while lying down, wheezing, gasping for breath, cough with foamy mucus, cold, clammy skin, anxiety, rapid heartbeats; orsigns of damaged red blood cells--unusual bruising or bleeding, pale skin, bloody diarrhea, red or pink urine, swelling, rapid weight gain, and little or no urination.''Your cancer treatments may be delayed or permanently discontinued if you have certain side effects.''Common side effects may include:''fever;nausea, vomiting;low blood cell counts;abnormal blood or urine tests;shortness of breath;swelling in your hands or feet;rash; orred or pink urine.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is gemfibrozil? Gemfibrozil,''Gemfibrozil helps reduce cholesterol and triglycerides (fatty acids) in the blood. High levels of these types of fat in the blood are associated with an increased risk of atherosclerosis (clogged arteries).''Gemfibrozil is used together with diet to treat very high cholesterol and triglyceride levels.''It is used to decrease a person’s risk of pancreatitis when triglyceride levels are very high. It is also used to decrease the risk of heart disease in certain patients with high cholesterol.''
Important information Gemfibrozil,"''You should not take gemfibrozil if you have severe liver or kidney disease, gallbladder disease, or if you are also taking repaglinide or simvastatin (Zocor, Vytorin, Juvisync, Simcor), dasabuvir, or selexipag (Uptravil).''"
Before taking this medicine Gemfibrozil,"''You should not use gemfibrozil if you are allergic to it, if you have:''severe liver disease;severe kidney disease;gallbladder disease; orif you are also taking repaglinide or simvastatin (Zocor, Vytorin, Juvisync, Simcor), dasabuvir, or selexipag (Uptravil).''To make sure gemfibrozil is safe for you, tell your doctor if you have ever had:''gallstones;cataracts;heart disease;if you also take warfarin (Coumadin, Jantoven); orif you take other cholesterol medications.''It is not known whether gemfibrozil will harm an unborn baby. Tell your doctor if you are pregnant or plan to become pregnant while using this medication.''It is not known whether gemfibrozil passes into breast milk or if it could harm a nursing baby. You should not breast-feed while taking gemfibrozil.''"
How should I take gemfibrozil? Gemfibrozil,"''Gemfibrozil is usually taken twice daily, 30 minutes before breakfast and dinner.''Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Gemfibrozil is only part of a treatment program that may also include diet, exercise, and weight control. Follow your doctor's instructions very closely.''While using gemfibrozil, you may need frequent blood tests to check your liver function, kidney function, and to test for anemia.''Store at room temperature away from moisture, heat, and light.''"
Gemfibrozil dosing information,"''Usual Adult Dose for Hyperlipidemia:''600 mg orally twice a day, 30 minutes before the morning and evening meal.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Gemfibrozil,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. Symptoms of an overdose may include stomach pain, diarrhea, joint and muscle pain, nausea, and vomiting''"
What should I avoid while taking gemfibrozil? Gemfibrozil,''Follow the diet recommended by your doctor. Gemfibrozil will not be as effective in lowering your cholesterol if you do not follow a cholesterol-lowering diet plan.''Avoid drinking alcohol. It may interfere with your treatment.''
Gemfibrozil side effects,"''Get emergency medical help if you have any of these signs of an allergic reaction to gemfibrozil: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''In rare cases, gemfibrozil can cause a condition that results in the breakdown of skeletal muscle tissue, leading to kidney failure. Call your doctor right away if you have unexplained muscle pain, tenderness, or weakness especially if you also have fever, unusual tiredness, and dark colored urine.''Also call your doctor at once if you have:''sharp pain in your upper stomach (especially after eating);severe pain in your lower stomach (especially on the right side);fast heartbeat or skipping heartbeats;jaundice (yellowing of your skin or eyes);blurred vision, eye pain, or seeing halos around lights;little or no urinating; orpale skin, easy bruising, unusual bleeding, feeling light-headed or short of breath, rapid heart rate, trouble concentrating, purple or red pinpoint spots under your skin.''Common gemfibrozil side effects may include:''stomach pain, indigestion, diarrhea;numbness or tingly feeling;dizziness, drowsiness;blurred vision;muscle or joint pain;rash, itching; orloss of interest in sex, impotence.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
