Questions,Answer
How should I take Valium?,"''Take Valium exactly as prescribed by your doctor. Follow all directions on your prescription label. Your doctor may occasionally change your dose. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Diazepam may be habit-forming. Misuse of habit-forming medicine can cause addiction, overdose, or death. Selling or giving away Valium is against the law.''Measure liquid medicine with the dosing syringe provided, or with a special dose-measuring spoon or medicine cup. Do not use a kitchen spoon. If you do not have a dose-measuring device, ask your pharmacist for one.''Valium should be used for only a short time. Do not take this medicine for longer than 4 months without your doctor's advice.''Do not stop using Valium suddenly, or you could have increased seizures or unpleasant withdrawal symptoms. Ask your doctor how to safely stop using this medicine.''Call your doctor at once if you feel that this medicine is not working as well as usual, or if you think you need to use more than usual.''While using this medicine, you may need frequent blood tests at your doctor's office.''Store at room temperature away from moisture, heat, and light. Keep track of your medicine. Diazepam is a drug of abuse and you should be aware if anyone is using your medicine improperly or without a prescription.''Do not keep leftover diazepam. Just one dose can cause death in someone using Valium accidentally or improperly. Ask your pharmacist where to locate a drug take-back disposal program. If there is no take-back program, flush the unused medicine down the toilet.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Valium,"''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222. An overdose of diazepam can be fatal.''Overdose symptoms may include extreme drowsiness, loss of balance or coordination, limp or weak muscles, or fainting.''"
What should I avoid while taking Valium?,"''Do not drink alcohol. Dangerous side effects could occur.''Avoid driving or hazardous activity until you know how this medicine will affect you. Dizziness or drowsiness can cause falls, accidents, or severe injuries.''Grapefruit may interact with diazepam and lead to unwanted side effects. Avoid the use of grapefruit products.''"
Valium side effects,"''Get emergency medical help if you have signs of an allergic reaction to Valium: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Diazepam can slow or stop your breathing, and death may occur. A person caring for you should seek emergency medical attention if you have slow breathing with long pauses, blue colored lips, or if you are hard to wake up.''Call your doctor at once if you have:''weak or shallow breathing;severe drowsiness, feeling like you might pass out;depressed mood, thoughts of suicide or hurting yourself;confusion, hallucinations;anxiety, panic attacks, trouble sleeping;hyperactivity, agitation, aggression, hostility;unusual risk-taking behavior; ornew or worsening seizures.''The sedative effects of diazepam may last longer in older adults. Accidental falls are common in elderly patients who take benzodiazepines. Use caution to avoid falling or accidental injury while you are taking this medicine.''Common Valium side effects may include:''drowsiness;tired feeling;muscle weakness; orloss of coordination.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Valium?,"''Taking Valium with other drugs that make you sleepy or slow your breathing can cause dangerous side effects or death. Ask your doctor before taking a sleeping pill, opioid pain medicine, prescription cough medicine, a muscle relaxer, or medicine for anxiety, depression, or seizures.''Other drugs may interact with diazepam, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is valproic acid? Valproic acid,"''Valproic acid is used to treat various types of seizure disorders. Valproic acid is sometimes used together with other seizure medications.''Valproic acid is also used to treat manic episodes related to bipolar disorder (manic depression), and to prevent migraine headaches.''Valproic acid may also be used for purposes not listed in this medication guide.''''"
Important Information Valproic acid,"''Valproic acid can cause liver failure that may be fatal, especially in children under age 2 and in people with liver problems caused by certain genetic disorders.''You should not use valproic acid if you have liver disease, a urea cycle disorder, or a genetic disorder such as Alpers' disease or Alpers-Huttenlocher syndrome.''Do not start or stop taking  valproic acid during pregnancy without your doctor's advice. This medicine may harm an unborn baby or cause birth defects, but having a seizure during pregnancy could harm both mother and baby.''Do not use valproic acid to prevent migraine headaches if you are pregnant.''Call your doctor at once if the person taking this medicine has signs of liver or pancreas problems, such as: loss of appetite, upper stomach pain (that may spread to your back), ongoing nausea or vomiting, dark urine, swelling in the face, or jaundice (yellowing of the skin or eyes).''Do not stop using valproic acid without your doctor's advice. Stopping suddenly may cause a serious, life-threatening type of seizure.''''"
Before taking this medicine Valproic acid,"''You should not use valproic acid if you are allergic to it, or if you have:''liver disease;a urea cycle disorder; ora genetic mitochondrial (MYE-toe-KON-dree-al) disorder such as Alpers' disease or Alpers-Huttenlocher syndrome, especially in a child younger than 2 years old.''Valproic acid can cause liver failure that may be fatal, especially in children under age 2 and in people with liver problems caused by a genetic mitochondrial disorder.''Tell your doctor if you have ever had:''liver problems caused by a genetic mitochondrial disorder;depression, mental illness, or suicidal thoughts or actions;a family history of a urea cycle disorder or infant deaths with unknown cause; orHIV or CMV (cytomegalovirus) infection.''Some young people have thoughts about suicide when first taking valproic acid. Your doctor should check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Using valproic acid during pregnancy may increase the risk of serious birth defects that can develop early in pregnancy, even before you know you are pregnant. Using this medicine during pregnancy can also affect cognitive ability (reasoning, intelligence, problem-solving) later in your child's life. However, having a seizure during pregnancy could harm both the mother and the baby.''If you take valproic acid for seizures or manic episodes: The benefit of preventing these conditions may outweigh any risks posed by this medicine. There may be other medications that are safer to use during pregnancy. Do not start or stop taking valproic acid without your doctor's advice.''Do not use valproic acid to prevent migraine headaches if you are pregnant or you could become pregnant.''If you are not pregnant, use effective birth control to prevent pregnancy while using valproic acid. Tell your doctor if you start or stop using hormonal contraception that contains estrogen (birth control pills, injections, implants, skin patches, and vaginal rings). Estrogen can interact with valproic acid and make it less effective in preventing seizures.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''''"
How should I take valproic acid? Valproic acid,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Valproic acid oral is taken by mouth. Valproic acid injection is given as an infusion into a vein. A healthcare provider will give you this injection if you are unable to take the medicine by mouth.''Drink plenty of water while you are taking this medication. Your dose may need to be changed if you do not get enough fluids each day.''Take with food if  valproic acid upsets your stomach.''Measure liquid medicine with a special dose-measuring spoon or medicine cup. If you do not have a dose-measuring device, ask your pharmacist for one.''Swallow the capsule whole and do not crush, chew, break, or open it.''Tell your doctor if you notice a capsule shell in your stool that was not absorbed or melted in the body. Your blood levels of valproic acid may need to be checked.''You may need frequent blood tests.''If you need surgery, tell the surgeon ahead of time that you are using valproic acid.''In case of emergency, wear or carry medical identification to let others know you use valproic acid.''Do not stop using valproic acid suddenly, even if you feel fine. Stopping suddenly may cause a serious, life-threatening type of seizure. Follow your doctor's instructions about tapering your dose.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Valproic acid,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking valproic acid? Valproic acid,''Drinking alcohol may increase certain side effects of valproic acid.''Avoid driving or hazardous activity until you know how  valproic acid will affect you. Your reactions could be impaired.''''
Valproic acid side effects,"''Get emergency medical help if you have signs of an allergic reaction (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Seek medical treatment if you have a serious drug reaction that can affect many parts of your body. Symptoms may include: skin rash, fever, swollen glands, muscle aches, severe weakness, unusual bruising, or yellowing of your skin or eyes.''Call your doctor at once if the person taking this medicine has signs of liver or pancreas problems, such as: loss of appetite, upper stomach pain (that may spread to your back), ongoing nausea or vomiting, dark urine, swelling in the face, or jaundice (yellowing of the skin or eyes).''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, depression, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have any of these other side effects:''confusion, tiredness, cold feeling, vomiting, change in your mental state;easy bruising, unusual bleeding (nose, mouth, or gums), purple or red pinpoint spots under your skin;severe drowsiness; orworsening seizures.''Severe drowsiness may be more likely in older adults.''Common side effects may include:''nausea, vomiting, stomach pain, diarrhea;dizziness, drowsiness, weakness;headache;tremors, problems with walking or coordination;blurred vision, double vision;hair loss; orchanges in appetite, weight gain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is valsartan? Valsartan,"''Valsartan is used to treat high blood pressure (hypertension) in adults and children who are at least 6 years old. Valsartan is sometimes given together with other blood pressure medications.''Valsartan is also used in adults to treat heart failure, and to lower the risk of death after a heart attack.''Valsartan may also be used for purposes not listed in this medication guide.''''"
Important Information Valsartan,"''Do not use if you are pregnant. Stop using valsartan and tell your doctor right away if you become pregnant.''If you have diabetes, do not use valsartan together with any medication that contains aliskiren (a blood pressure medicine).''''"
Before taking this medicine Valsartan,"''You should not use valsartan if you are allergic to it.''If you have diabetes, do not use valsartan together with any medication that contains aliskiren (a blood pressure medicine).''You may also need to avoid taking valsartan with aliskiren if you have kidney disease.''Tell your doctor if you have ever had:''a heart condition other than one being treated with valsartan;kidney disease;liver disease;if you are on a low-salt-diet; orif you have ever had a severe allergic reaction to any blood pressure medication.''Do not use if you are pregnant. If you become pregnant, stop taking  valsartan and tell your doctor right away. Valsartan can cause injury or death to the unborn baby if you take the medicine during your second or third trimester.''You should not breast-feed while using this medicine.''Valsartan should not be given to a child younger than 6 years old.''''"
How should I take valsartan? Valsartan,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose. Use the medicine exactly as directed.''Take valsartan at the same time(s) each day, with or without food.''If a child taking valsartan cannot swallow a capsule whole, your pharmacist can mix the medicine into a liquid. Shake this liquid well just before you measure a dose. Measure the medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Your blood pressure will need to be checked often. Your kidney function may also need to be checked.''You may have very low blood pressure while taking valsartan. Call your doctor if you are sick with vomiting or diarrhea, or if you are sweating more than usual.''It may take 2 to 4 weeks of using this medicine before your blood pressure is under control. Keep using this medicine as directed, even if you feel well. High blood pressure often has no symptoms. You may need to use blood pressure medicine for the rest of your life.''Talk with your doctor if your symptoms do not improve after 4 weeks of treatment.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Valsartan,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking valsartan? Valsartan,"''Drinking alcohol can increase certain side effects of valsartan.''Do not use potassium supplements or salt substitutes unless your doctor has told you to.''Avoid getting up too fast from a sitting or lying position, or you may feel dizzy.''''"
Valsartan side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Also call your doctor at once if you have:''a light-headed feeling, like you might pass out;swelling, rapid weight gain;shortness of breath;little or no urination;pounding heartbeats or fluttering in your chest; orhigh potassium level--nausea, weakness, tingly feeling, chest pain, irregular heartbeats, loss of movement.''Common side effects may include:''headache, dizziness, tired feeling;flu symptoms;stomach pain, diarrhea; orback pain, joint pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Valsartan dosing information,"''Usual Adult Dose for Congestive Heart Failure:Initial dose: 40 mg orally twice a dayMaintenance dose: 80 to 160 mg twice a day.  The dose should be increased to the highest dose tolerated by the patient.Usual Adult Dose for Hypertension:Initial dose: 80 to 160 mg orally once a day.Maintenance dose: 80 to 320 mg orally once a dayUsual Adult Dose for Myocardial Infarction:Initial dose: 20 mg orally twice a day Maintenance dose: The initial dosage may be titrated upward within 7 days to 40 mg twice daily, with subsequent titrations to a target maintenance dose of 160 mg twice a day as tolerated by the patient.  If symptomatic hypotension or renal dysfunction occurs, consideration should be given to a dosage reduction.  Comment: Valsartan may be initiated as early as 12 hours after a myocardial infarction, and may be given with other standard postmyocardial infarction treatment, including thrombolytics, aspirin, beta blockers, and statins.Usual Pediatric Dose for Hypertension:6 to 16 years:Initial dose: 1.3 mg/kg once a day (up to 40 mg)Maintenance dose: up to 2.7 mg/kg (up to 160 mg) once a day titrated according to patient responseComments:-If the calculated dosage does not correspond to the available tablet strengths, or if children are unable to swallow tablets, the use of a suspension (which can be prepared from the tablets) is recommended.  The valsartan dose may need to be increased if the suspension is replaced by a tablet.-No data are available in pediatric patients either undergoing dialysis or with a glomerular filtration rate less than 30 mL/min.''"
What other drugs will affect valsartan? Valsartan,"''Tell your doctor about all your other medicines, especially:''a diuretic (water pill) or other medicines that lower blood pressure;cyclosporine;lithium;rifampin;ritonavir;heart medication; orNSAIDs (nonsteroidal anti-inflammatory drugs)--aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib, diclofenac, indomethacin, meloxicam, and others.''This list is not complete. Other drugs may affect valsartan, including prescription and over-the-counter medicines, vitamins, and herbal products. Not all possible drug interactions are listed here.''''"
What is Valtrex?,"''Valtrex (valacyclovir) is an antiviral drug. It slows the growth and spread of the herpes virus to help the body fight the infection.''Valtrex is used to treat infections caused by herpes viruses, including genital herpes, cold sores, and shingles (herpes zoster) in adults.''Valtrex is used to treat cold sores in children who are at least 12 years old, or chickenpox in children who are at least 2 years old.''Valtrex will not cure herpes and will not prevent you from spreading the virus to other people. However, this medicine can lessen the symptoms of an infection.''Valtrex may also be used for purposes not listed in this medication guide.''"
Important information Valtrex,"''Before taking Valtrex, tell your doctor if you have HIV/AIDS, a weak immune system, kidney disease (or if you are on dialysis), or if you have had a kidney or bone marrow transplant.''Valtrex can be harmful to the kidneys, and these effects are increased when it is used together with other medicines that can harm the kidneys. Tell your doctor about all other medications you are using. You may need dose adjustments or special tests when taking certain medications together with Valtrex.''Treatment with Valtrex should be started as soon as possible after the first appearance of symptoms (such as tingling, burning, blisters).''Stop taking Valtrex and call your doctor right away if you have any signs of a serious side effect that can harm red blood cells, such as: fever, easy bruising or bleeding, red spots on the skin (not related to herpes or chickenpox), bloody diarrhea, vomiting, pale or yellowed skin, weakness, fainting, or urinating less than usual or not at all.''"
Before taking this medicine Valtrex,"''You should not use Valtrex if you are allergic to valacyclovir or acyclovir (Zovirax).''To make sure Valtrex is safe for you, tell your doctor if you have:''kidney disease (or if you are on dialysis);HIV/AIDS, or other conditions that can weaken the immune system; ora history of kidney transplant or bone marrow transplant.''While Valtrex use in pregnant women is limited, there is no evidence of major risk to the human fetus from valacyclovir. However, herpes virus can be passed from an infected mother to her baby during childbirth. If you have genital herpes, it is very important to prevent herpes lesions during your pregnancy, so that you do not have a genital lesion when your baby is born.''Valacyclovir can pass into breast milk and may harm a nursing baby. Tell your doctor if you are breast-feeding a baby.''Do not give this Valtrex to a child without medical advice.''"
How should I take Valtrex?,"''Take Valtrex exactly as it was prescribed for you. Follow all directions on your prescription label. Do not take this medicine in larger or smaller amounts or for longer than recommended.''Start taking Valtrex as soon as possible after the first appearance of symptoms (such as tingling, burning, blisters). This medicine might not be as effective if you first start taking it 1 or 2 days after the start of your symptoms.''Some herpes infections need to be treated for longer than others. Use this medicine for the full prescribed length of time. Your symptoms may improve before the infection is completely cleared. Skipping doses may increase the risk of your virus becoming resistant to antiviral medicine.''You may take Valtrex with or without food.''Tell your doctor if a child taking this medicine cannot swallow the tablet.''Drink plenty of water while you are taking Valtrex to keep your kidneys working properly.''Lesions caused by herpes viruses should be kept as clean and dry as possible. Wearing loose clothing may help to prevent irritation of the lesions.''Store Valtrex tablets at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the missed dose as soon as you remember. Skip the missed dose if it is almost time for your next scheduled dose. Do not take extra medicine to make up the missed dose.''"
What happens if I overdose? Valtrex,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Valtrex?,"''Taking this medicine will not prevent you from passing genital herpes to other people. Herpes infections are contagious and you can infect other people even while you are taking Valtrex.''Avoid sexual intercourse or use a latex condom to help keep you from spreading the virus to others. Avoid letting infected areas come into contact with other people. Avoid touching an infected area and then touching your eyes. Wash your hands frequently to prevent the spread of infection.''Do not share this medicine with another person, even if they have the same symptoms you have.''"
Valtrex side effects,"''Get emergency medical help if you have signs of an allergic reaction to Valtrex: hives; difficult breathing; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''confusion, aggression, or you feel shaky or unsteady;hallucinations (seeing or hearing things that are not real);problems with speech;a seizure (convulsions); orkidney problems--little or no urination, painful or difficult urination, swelling in your feet or ankles, feeling tired or short of breath.''Stop taking Valtrex and call your doctor right away if you have any of the following signs of a serious side effect that can harm red blood cells:''fever, pale skin;unusual bleeding (nosebleeds, bleeding gums);red or pink urine, little or no urination;red spots on the skin (not related to herpes or chickenpox);feeling weak or tired;stomach pain, bloody diarrhea, vomiting; orswelling in your face, hands, or feet.''Side effects may be more likely in adults who are 65 or older.''Common Valtrex side effects may include:''nausea, stomach pain; orheadache.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Valtrex?,"''Valtrex can harm your kidneys. This risk may increase when you also use certain other medicines, including: antivirals, chemotherapy, certain antibiotics, medicine for bowel disorders, medicine to prevent organ transplant rejection, injectable osteoporosis medication, and some pain or arthritis medicines (including aspirin, Advil, and Aleve). Ask your pharmacist if you are concerned you are taking other medications that may harm your kidneys.''Other drugs may interact with valacyclovir, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell each of your health care providers about all medicines you use now and any medicine you start or stop using.''''"
What is vancomycin? Vancomycin,"''Vancomycin is an antibiotic. Oral (taken by mouth) vancomycin fights bacteria in the intestines.''Vancomycin is used to treat an infection of the intestines caused by Clostridium difficile, which can cause watery or bloody diarrhea. This medicine is also used to treat staph infections that can cause inflammation of the colon and small intestines.''Oral vancomycin works only in the intestines and is not normally absorbed into the body. vancomycin will not treat other types of infection. An injectable form of this mediicne is available to treat serious infections in other parts of the body.''"
Important Information Vancomycin,"''Oral vancomycin works only in the intestines and will not treat infections in other parts of the body. Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''"
Before taking this medicine Vancomycin,"''You should not vancomycin if you are allergic to it.''To make sure vancomycin is safe for you, tell your doctor if you have ever had:''an intestinal disorder such as inflammatory bowel disease, Crohn's disease, or ulcerative colitis;kidney disease;hearing problems; orif you are receiving any intravenous (IV) antibiotics.''Tell your doctor if you are pregnant or breastfeeding.''"
How should I take vancomycin? Vancomycin,"''Take vancomycin exactly as prescribed by your doctor. Follow all directions on your prescription label and read all medication guides or instruction sheets.''Taking more of vancomycin will not make it more effective, and may cause serious or life-threatening side effects.''Shake the oral solution (liquid) before you measure a dose. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Use this medicine for the full prescribed length of time, even if your symptoms quickly improve. Skipping doses can increase your risk of infection that is resistant to medication. Vancomycin will not treat a viral infection such as the flu or a common cold.''If you use this medicine long-term, you may need frequent medical tests.''Store the capsules at room temperature, away from heat and moisture.''Store the liquid medicine in the refrigerator, do not freeze. Throw away any unused liquid after 14 days.''"
Vancomycin dosing information,"''Usual Adult Dose for Pseudomembranous Colitis:''Clostridium difficile-associated diarrhea: 125 mg orally 4 times a day-Duration of therapy: 10 daysEnterocolitis: 500 mg to 2 g orally per day, given in divided doses 3 to 4 times a day-Maximum dose: 2 g/day-Duration of therapy: 7 to 10 daysComment: Formulations administered by injection will not treat colitis.Uses:-Treatment of C difficile-associated diarrhea-Treatment of enterocolitis caused by S aureus (including MRSA)Society of Healthcare Epidemiology of America (SHEA) and IDSA Recommendations:Initial treatment of severe C difficile infection (CDI): 125 mg orally 4 times a day-Duration of therapy: 10 to 14 daysSevere, complicated CDI: 500 mg orally 4 times a day AND 500 mg (in 100 mL normal saline) rectally every 6 hours with/without IV metronidazoleComments:-Rectal formulations should be administered as a retention enema.-The first recurrence of CDI may be treated with the initial treatment regimen; a second recurrence of CDI may be treated with a tapered/pulsed regimen of this drug.Uses:-Initial treatment of patients with severe CDI-Initial treatment of patients with complicated, severe CDI''Usual Adult Dose for Enterocolitis:''Clostridium difficile-associated diarrhea: 125 mg orally 4 times a day-Duration of therapy: 10 daysEnterocolitis: 500 mg to 2 g orally per day, given in divided doses 3 to 4 times a day-Maximum dose: 2 g/day-Duration of therapy: 7 to 10 daysComment: Formulations administered by injection will not treat colitis.Uses:-Treatment of C difficile-associated diarrhea-Treatment of enterocolitis caused by S aureus (including MRSA)Society of Healthcare Epidemiology of America (SHEA) and IDSA Recommendations:Initial treatment of severe C difficile infection (CDI): 125 mg orally 4 times a day-Duration of therapy: 10 to 14 daysSevere, complicated CDI: 500 mg orally 4 times a day AND 500 mg (in 100 mL normal saline) rectally every 6 hours with/without IV metronidazoleComments:-Rectal formulations should be administered as a retention enema.-The first recurrence of CDI may be treated with the initial treatment regimen; a second recurrence of CDI may be treated with a tapered/pulsed regimen of this drug.Uses:-Initial treatment of patients with severe CDI-Initial treatment of patients with complicated, severe CDI''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Vancomycin,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
