Questions,Answer
Before taking this medicine Denosumab,"''You should not receive Prolia if you are allergic to denosumab, or if you have:''low levels of calcium in your blood (hypocalcemia); orif you are pregnant.''While you are using Prolia, you should not receive Xgeva, another brand of denosumab.''Tell your doctor if you have ever had:''kidney disease (or if you are on dialysis);a weak immune system (caused by disease or by using certain medicines);hypoparathyroidism (decreased functioning of the parathyroid glands);thyroid surgery;any condition that makes it hard for your body to absorb nutrients from food (malabsorption);a latex allergy;if you are scheduled for a dental procedure; orif you cannot take daily calcium and vitamin D.''Denosumab may cause bone loss (osteonecrosis) in the jaw. Symptoms include jaw pain or numbness, red or swollen gums, loose teeth, gum infection, or slow healing after dental work.''The risk of osteonecrosis is highest in people with cancer, blood cell disorders, pre-existing dental problems, or people treated with steroids, chemotherapy, or radiation. Ask your doctor about your own risk.''You may need to have a negative pregnancy test before starting this treatment.''Do not use Prolia if you are pregnant. It could harm the unborn baby or cause birth defects. Use effective birth control to prevent pregnancy while you are using this medicine and for at least 5 months after your last dose. Tell your doctor right away if you become pregnant.''You should not breastfeed while using denosumab.''''How is Prolia given?''Denosumab is injected under the skin of your stomach, upper thigh, or upper arm. A healthcare provider will give you this injection.''Prolia is usually given once every 6 months.''Your doctor may have you take extra calcium and vitamin D while you are being treated with denosumab. Take only the amount of calcium and vitamin D that your doctor has prescribed.''If you need to have any dental work (especially surgery), tell the dentist ahead of time that you are receiving denosumab.''Pay special attention to your dental hygiene. Brush and floss your teeth regularly while receiving this medication. You may need to have a dental exam before you begin treatment with Prolia. Follow your doctor's instructions.''Your risk of bone fractures can increase when you stop using Prolia. Do not stop using this medicine without first talking to your doctor.''If you keep this medicine at home, store it in the original carton in a refrigerator. Protect from light and do not freeze. Do not shake the prefilled syringe.''You may take the carton out of the refrigerator and allow it to reach room temperature before the injection is given.''After you have taken Prolia out of the refrigerator, you may keep it at room temperature for up to 14 days. Store in the original container away from heat and light.''Each prefilled syringe is for one use only. Throw it away after one use, even if there is still medicine left inside.''Use a needle and syringe only once and then place them in a puncture-proof ""sharps"" container. Follow state or local laws about how to dispose of this container. Keep it out of the reach of children and pets.''Do not share this medicine with another person, even if they have the same symptoms you have.''''What happens if I miss a dose?''Call your doctor for instructions if you miss a dose or miss an appointment for your Prolia injection. You should receive your missed injection as soon as possible.''''"
What happens if I overdose? Denosumab,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while receiving Prolia? Denosumab,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''''"
Prolia side effects Denosumab,"''Get emergency medical help if you have signs of an allergic reaction: hives, itching, rash; difficult breathing, feeling light-headed; swelling of your face, lips, tongue, or throat.''Call your doctor at once if you have:''new or unusual pain in your thigh, hip, or groin;severe pain in your joints, muscles, or bones;skin problems such as dryness, peeling, redness, itching, blisters, bumps, oozing, or crusting; orlow calcium level--muscle spasms or contractions, numbness or tingly feeling (around your mouth, or in your fingers and toes).''Serious infections may occur during treatment with Prolia. Call your doctor right away if you have signs of infection such as:''fever, chills, night sweats;swelling, pain, tenderness, warmth, or redness anywhere on your body;pain or burning when you urinate;increased or urgent need to urinate;severe stomach pain; orcough, wheezing, feeling short of breath.''Common side effects may include:''bladder infection (painful or difficult urination);lung infection (cough, shortness of breath);headache;back pain, muscle pain, joint pain;increased blood pressure;cold symptoms such as stuffy nose, sneezing, sore throat;high cholesterol; orpain in your arms or legs.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What other drugs will affect Prolia? Denosumab,"''Other drugs may affect Prolia, including prescription and over-the-counter medicines, vitamins, and herbal products. Tell your doctor about all your current medicines and any medicine you start or stop using.''''"
What is Depakote?,"''Depakote (divalproex sodium) affects chemicals in the body that may be involved in causing seizures. Depakote is used to treat various types of seizure disorders. This medicine is sometimes used together with other seizure medications.''Depakote tablets and capsules are used to treat seizures in people with epilepsy who are at least 10 years old. The tablets are sometimes used together with other seizure medications.''Depakote tablets are also used in adults to prevent migraine headaches, or to treat manic episodes related to bipolar disorder (manic depression).''"
Important Information Depakote,"''Depakote can cause liver failure that may be fatal, especially in children under age 2 and in people with liver problems caused by certain genetic disorders.''You should not use divalproex if you have liver disease, a urea cycle disorder, low platelet counts, or a genetic disorder such as Alpers' disease or Alpers-Huttenlocher syndrome.''Do not start or stop taking Depakote during pregnancy without your doctor's advice. Divalproex sodium may harm an unborn baby, but having a seizure during pregnancy could harm both mother and baby. Do not use Depakote to prevent migraine headaches if you are pregnant.''Call your doctor at once if the person taking this medicine has signs of liver or pancreas problems, such as: loss of appetite, upper stomach pain (that may spread to your back), ongoing nausea or vomiting, dark urine, swelling in the face, or jaundice (yellowing of the skin or eyes).''Do not stop using this medicine without your doctor's advice. Stopping suddenly may cause a serious, life-threatening type of seizure.''You should not use Depakote if you are allergic to divalproex sodium, or if you have:''liver disease;a urea cycle disorder; ora genetic mitochondrial (MYE-toe-KON-dree-al) disorder such as Alpers' disease or Alpers-Huttenlocher syndrome, especially in a child younger than 2 years old.''Divalproex sodium can cause liver failure that may be fatal, especially in children under age 2 and in people with liver problems caused by a genetic mitochondrial disorder.''To make sure this medicine is safe for you, tell your doctor if you have:''liver problems caused by a genetic mitochondrial disorder;depression, mental illness, or suicidal thoughts or actions; ora family history of a urea cycle disorder or infant deaths with unknown cause.''Some people have thoughts about suicide while taking Depakote. Your doctor will need to check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Using Depakote during pregnancy may increase the risk of serious birth defects that can develop early in pregnancy, even before you know you are pregnant. Using this medicine during pregnancy can also affect cognitive ability (reasoning, intelligence, problem-solving) later in your child's life. However, having a seizure during pregnancy could harm both the mother and the baby.''If you take Depakote for seizures or manic episodes: The benefit of preventing seizures or manic episodes may outweigh any risks posed by this medicine. There may be other medications that are safer to use during pregnancy. Do not start or stop taking this medicine without your doctor's advice.''Do not use Depakote to prevent migraine headaches if you are pregnant or you could become pregnant.''If you are not pregnant, use effective birth control to prevent pregnancy while using Depakote. Tell your doctor if you start or stop using hormonal contraception that contains estrogen (birth control pills, injections, implants, skin patches, and vaginal rings). Estrogen can interact with divalproex sodium and make it less effective in preventing seizures.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''"
How should I take Depakote?,"''Take Depakote exactly as prescribed by your doctor. Follow the directions on your prescription label and read all medication guides or instruction sheets. Your doctor may occasionally change your dose.''Drink plenty of water while you are taking this medication. Your dose may need to be changed if you do not get enough fluids each day.''Swallow the capsule or tablet whole and do not crush, chew, break, or open it.''If you cannot swallow a sprinkle capsule whole, open it and sprinkle the medicine into a spoonful of pudding or applesauce. Swallow the mixture right away. Do not save it for later use.''You may need frequent blood tests.''If you need surgery, tell the surgeon ahead of time that you are using Depakote.''In case of emergency, wear or carry medical identification to let others know you use Depakote.''Do not stop using Depakote suddenly, even if you feel fine. Stopping suddenly may cause a serious, life-threatening type of seizure. Follow your doctor's instructions about tapering your dose.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''"
What happens if I overdose? Depakote,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''
What should I avoid while taking Depakote?,''Drinking alcohol may increase certain side effects of divalproex.''Avoid driving or hazardous activity until you know how this medicine will affect you. Your reactions could be impaired.''
Depakote side effects,"''Get emergency medical help if you have signs of an allergic reaction to Depakote (hives, difficult breathing, swelling in your face or throat) or a severe skin reaction (fever, sore throat, burning eyes, skin pain, red or purple skin rash with blistering and peeling).''Seek medical treatment if you have a serious drug reaction that can affect many parts of your body. Symptoms may include: skin rash, fever, swollen glands, muscle aches, severe weakness, unusual bruising, or yellowing of your skin or eyes.''Call your doctor at once if the person taking this medicine has signs of liver or pancreas problems, such as: loss of appetite, upper stomach pain (that may spread to your back), ongoing nausea or vomiting, dark urine, swelling in the face, or jaundice (yellowing of the skin or eyes).''Report any new or worsening symptoms to your doctor, such as: mood or behavior changes, depression, anxiety, panic attacks, trouble sleeping, or if you feel impulsive, irritable, agitated, hostile, aggressive, restless, hyperactive (mentally or physically), or have thoughts about suicide or hurting yourself.''Call your doctor at once if you have any of these other side effects:''easy bruising, unusual bleeding (nose, mouth, or gums), purple or red pinpoint spots under your skin;fever, swollen glands, mouth sores;confusion, tiredness, cold feeling, vomiting, change in your mental state;severe drowsiness; orworsening seizures.''Common Depakote side effects may include:''nausea, vomiting, stomach pain, diarrhea, constipation;headache, back pain;dizziness, drowsiness, weakness, tremors;memory problems, mood changes, trouble sleeping;bruising or bleeding;runny nose, sore throat, cough, wheezing, trouble breathing;fever, flu symptoms;problems with walking or coordination;swelling in your hands or feet;blurred vision, double vision, unusual eye movements;ringing in your ears;rash, hair loss; orchanges in weight or appetite.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
What is desloratadine? Desloratadine,"''Desloratadine is an antihistamine that is used to treat the symptoms of allergies, such as sneezing, watery eyes, itching, and runny nose.''Desloratadine is also used to treat skin hives and itching in people with chronic skin reactions.''Desloratadine may also be used for purposes not listed in this medication guide.''''"
Important Information Desloratadine,"''Follow all directions on your medicine label and package. Tell each of your healthcare providers about all your medical conditions, allergies, and all medicines you use.''''"
Before taking this medicine Desloratadine,''You should not use  desloratadine if you are allergic to desloratadine or to loratadine (Claritin).''Tell your doctor if you have ever had:''kidney disease; orliver disease.''Tell your doctor if you are pregnant or breastfeeding.''This medicine may contain phenylalanine. Tell your doctor if you have phenylketonuria (PKU).''''
How should I take desloratadine? Desloratadine,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''You may take desloratadine with or without food.''Carefully follow your doctor's dosing instructions when giving this medicine to a child. Desloratadine should not be given to a child younger than 6 months old.''Measure liquid medicine carefully. Use the dosing syringe provided, or use a medicine dose-measuring device (not a kitchen spoon).''Remove an orally disintegrating tablet from the package only when you are ready to take the medicine. Place the tablet on your tongue and allow it to dissolve, without chewing. Swallow several times as the tablet dissolves.''Store at room temperature away from moisture and heat. Protect the liquid medicine from light.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Desloratadine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking desloratadine? Desloratadine,"''Follow your doctor's instructions about any restrictions on food, beverages, or activity.''''"
Desloratadine side effects,"''Get emergency medical help if you have signs of an allergic reaction: hives; difficulty breathing; swelling of your face, lips, tongue, or throat.''Common side effects may include:''dry mouth, sore throat;muscle pain;drowsiness, tiredness; ormenstrual pain.''This is not a complete list of side effects and others may occur. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.''''"
Desloratadine dosing information,"''Usual Adult Dose for Allergic Rhinitis:5 mg orally once a dayUses:-Relief of nasal and non-nasal symptoms of seasonal allergic rhinitis-Relief of nasal and non-nasal symptoms of perennial allergic rhinitis-Symptomatic relief of pruritus, reduction in the number of hives, and size of hives in patients with chronic idiopathic urticariaUsual Adult Dose for Urticaria:5 mg orally once a dayUses:-Relief of nasal and non-nasal symptoms of seasonal allergic rhinitis-Relief of nasal and non-nasal symptoms of perennial allergic rhinitis-Symptomatic relief of pruritus, reduction in the number of hives, and size of hives in patients with chronic idiopathic urticariaUsual Pediatric Dose for Allergic Rhinitis:6 to 11 months: 1 mg orally once a day12 months to 5 years: 1.25 mg orally once a day6 to 11 years: 2.5 mg orally once a day12 years and older: 5 mg orally once a dayUses:-Patients 6 months and older: Relief of nasal and non-nasal symptoms of perennial allergic rhinitis-Patients 6 months and older: Symptomatic relief of pruritus, reduction in the number of hives, and size of hives in patients with chronic idiopathic urticaria-Patients 2 years and older: Relief of nasal and non-nasal symptoms of seasonal allergic rhinitisUsual Pediatric Dose for Urticaria:6 to 11 months: 1 mg orally once a day12 months to 5 years: 1.25 mg orally once a day6 to 11 years: 2.5 mg orally once a day12 years and older: 5 mg orally once a dayUses:-Patients 6 months and older: Relief of nasal and non-nasal symptoms of perennial allergic rhinitis-Patients 6 months and older: Symptomatic relief of pruritus, reduction in the number of hives, and size of hives in patients with chronic idiopathic urticaria-Patients 2 years and older: Relief of nasal and non-nasal symptoms of seasonal allergic rhinitis''"
What is desvenlafaxine? Desvenlafaxine,''Desvenlafaxine is a selective serotonin and norepinephrine reuptake inhibitor (SNRI) antidepressant.''Desvenlafaxine is used to treat major depressive disorder.''Desvenlafaxine may also be used for purposes not listed in this medication guide.''''
Important Information Desvenlafaxine,"''Do not use desvenlafaxine within 7 days before or 14 days after you have used an MAO inhibitor, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine.''Some young people have thoughts about suicide when first taking an antidepressant. Stay alert to changes in your mood or symptoms. Report any new or worsening symptoms to your doctor.''Do not stop using desvenlafaxine without first talking to your doctor.''''"
Before taking this medicine Desvenlafaxine,"''You should not use  desvenlafaxine if you are allergic to desvenlafaxine or venlafaxine (Effexor).''Do not use desvenlafaxine within 7 days before or 14 days after you have used an MAO inhibitor, such as isocarboxazid, linezolid, methylene blue injection, phenelzine, rasagiline, selegiline, or tranylcypromine. A dangerous drug interaction could occur.''Tell your doctor if you have ever had:''heart disease, high blood pressure, high cholesterol, or a stroke;bipolar disorder (manic depression);depression, suicidal thoughts;liver or kidney disease;glaucoma;seizures or epilepsy;lung or breathing problems;a bleeding or blood clotting disorder; orlow levels of sodium in your blood.''Be sure your doctor knows if you also take stimulant medicine, opioid medicine, herbal products, or medicine for depression, mental illness, Parkinson's disease, migraine headaches, serious infections, or prevention of nausea and vomiting. These medicines may interact with desvenlafaxine and cause a serious condition called serotonin syndrome.''Some young people have thoughts about suicide when first taking an antidepressant. Your doctor should check your progress at regular visits. Your family or other caregivers should also be alert to changes in your mood or symptoms.''Ask your doctor about taking this medicine if you are pregnant. Taking desvenlafaxine during late pregnancy could increase your risk of excessive bleeding after you give birth, and may cause serious medical complications in the baby. However, you may have a relapse of depression if you stop taking your antidepressant. Tell your doctor right away if you become pregnant. Do not start or stop taking this medicine without your doctor's advice.''If you are pregnant, your name may be listed on a pregnancy registry to track the effects of desvenlafaxine on the baby.''It may not be safe to breastfeed while using this medicine. Ask your doctor about any risk.''Desvenlafaxine is not approved for use by anyone younger than 18 years old.''''"
How should I take desvenlafaxine? Desvenlafaxine,"''Follow all directions on your prescription label and read all medication guides or instruction sheets. Use the medicine exactly as directed.''Take desvenlafaxine with water at the same time each day, with or without food.''Swallow the tablet whole and do not crush, chew, or break it.''Your blood pressure will need to be checked often.''It may take several weeks before your symptoms improve. Keep using the medication as directed and tell your doctor if your symptoms do not improve.''Do not stop using desvenlafaxine suddenly, or you could have unpleasant symptoms (such as dizziness, vomiting, agitation, sweating, confusion, numbness, tingling, or electric shock feelings). Ask your doctor how to safely stop using this medicine.''Some tablets are made with a shell that is not absorbed or melted in the body. Part of this shell may appear in your stool. This is normal and will not make the medicine less effective.''Store at room temperature away from moisture and heat.''''What happens if I miss a dose?''Take the medicine as soon as you can, but skip the missed dose if it is almost time for your next dose. Do not take two doses at one time.''''"
What happens if I overdose? Desvenlafaxine,''Seek emergency medical attention or call the Poison Help line at 1-800-222-1222.''''
What should I avoid while taking desvenlafaxine? Desvenlafaxine,"''Avoid drinking alcohol.''Ask your doctor before taking a nonsteroidal anti-inflammatory drug (NSAID) such as aspirin, ibuprofen (Advil, Motrin), naproxen (Aleve), celecoxib (Celebrex), diclofenac, indomethacin, meloxicam, and others. Using an NSAID with desvenlafaxine may cause you to bruise or bleed easily.''Avoid driving or hazardous activity until you know how  desvenlafaxine will affect you. Your reactions could be impaired.''''"
